q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff
0.75,10,"(28, 28)",0.01709975946676697,0.00017782794100389227,logarithmic,4,montecarlo,local,0.7910714285714284,0.07100319768596801,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.01709975946676697,0.00031622776601683794,exponential,4,montecarlo,local,0.8114795918367348,0.06269959798652461,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.01709975946676697,0.00031622776601683794,classic,4,montecarlo,local,0.8079081632653061,0.06658163265306122,0.6093537414965984,-11.040816326530603
0.75,10,"(28, 28)",0.01709975946676697,0.00031622776601683794,logarithmic,4,montecarlo,local,0.8198979591836736,0.061290355726842244,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.01709975946676697,0.0005623413251903491,exponential,4,montecarlo,local,0.7982142857142857,0.0892379609908208,0.6093537414965984,-11.107142857142861
0.75,10,"(28, 28)",0.01709975946676697,0.0005623413251903491,classic,4,montecarlo,local,0.8214285714285715,0.05370488721200315,0.6093537414965984,-12.061224489795933
0.75,10,"(28, 28)",0.01709975946676697,0.0005623413251903491,logarithmic,4,montecarlo,local,0.8142857142857144,0.06822060096238136,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.01709975946676697,0.001,exponential,4,montecarlo,local,0.8066326530612246,0.06491632714011757,0.6093537414965984,-11.142857142857139
0.75,10,"(28, 28)",0.01709975946676697,0.001,classic,4,montecarlo,local,0.8073979591836735,0.05384103683047369,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.01709975946676697,0.001,logarithmic,4,montecarlo,local,0.8198979591836734,0.06225953324097114,0.6093537414965984,-11.933673469387742
0.75,10,"(28, 28)",0.01709975946676697,0.0017782794100389228,exponential,4,montecarlo,local,0.8239795918367347,0.06801232830401249,0.6093537414965984,-11.173469387755091
0.75,10,"(28, 28)",0.01709975946676697,0.0017782794100389228,classic,4,montecarlo,local,0.8176020408163265,0.06071482164057759,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.01709975946676697,0.0017782794100389228,logarithmic,4,montecarlo,local,0.7938775510204082,0.07379286780312116,0.6093537414965984,-12.01020408163265
0.75,10,"(28, 28)",0.01709975946676697,0.0031622776601683794,exponential,4,montecarlo,local,0.7966836734693877,0.06155364326815683,0.6093537414965984,-12.040816326530631
0.75,10,"(28, 28)",0.01709975946676697,0.0031622776601683794,classic,4,montecarlo,local,0.7903061224489796,0.07580266034437905,0.6093537414965984,-12.051020408163282
0.75,10,"(28, 28)",0.01709975946676697,0.0031622776601683794,logarithmic,4,montecarlo,local,0.8091836734693878,0.07026938408030488,0.6093537414965984,-12.056122448979607
0.75,10,"(28, 28)",0.01709975946676697,0.005623413251903491,exponential,4,montecarlo,local,0.8193877551020409,0.06004172157643846,0.6093537414965984,-11.112244897959187
0.75,10,"(28, 28)",0.01709975946676697,0.005623413251903491,classic,4,montecarlo,local,0.8028061224489795,0.06220567934768527,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.01709975946676697,0.005623413251903491,logarithmic,4,montecarlo,local,0.803826530612245,0.0641767987298395,0.6093537414965984,-11.158163265306115
0.75,10,"(28, 28)",0.01709975946676697,0.01,exponential,4,montecarlo,local,0.8188775510204082,0.06360180425407111,0.6093537414965984,-14.158163265306115
0.75,10,"(28, 28)",0.01709975946676697,0.01,classic,4,montecarlo,local,0.8051020408163266,0.05495302980923339,0.6093537414965984,-12.08673469387756
0.75,10,"(28, 28)",0.01709975946676697,0.01,logarithmic,4,montecarlo,local,0.8104591836734695,0.06880239664011402,0.6093537414965984,-12.056122448979607
0.75,10,"(28, 28)",0.01709975946676697,0.01778279410038923,exponential,4,montecarlo,local,0.8,0.07267677611123469,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.01709975946676697,0.01778279410038923,classic,4,montecarlo,local,0.824234693877551,0.060845446562145765,0.6093537414965984,-10.255102040816325
0.75,10,"(28, 28)",0.01709975946676697,0.01778279410038923,logarithmic,4,montecarlo,local,0.789795918367347,0.07094589100313752,0.6093537414965984,-11.173469387755091
0.75,10,"(28, 28)",0.01709975946676697,0.03162277660168379,exponential,4,montecarlo,local,0.7946428571428571,0.07202963216069133,0.6093537414965984,-10.795918367346957
0.75,10,"(28, 28)",0.01709975946676697,0.03162277660168379,classic,4,montecarlo,local,0.8076530612244899,0.05792782638382311,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.01709975946676697,0.03162277660168379,logarithmic,4,montecarlo,local,0.801530612244898,0.06110532621053008,0.6093537414965984,-11.984693877551024
0.75,10,"(28, 28)",0.01709975946676697,0.05623413251903491,exponential,4,montecarlo,local,0.8232142857142858,0.061870002669473845,0.6093537414965984,-11.142857142857139
0.75,10,"(28, 28)",0.01709975946676697,0.05623413251903491,classic,4,montecarlo,local,0.8109693877551021,0.06126114973868258,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.01709975946676697,0.05623413251903491,logarithmic,4,montecarlo,local,0.803826530612245,0.07012708238831993,0.6093537414965984,-12.040816326530631
0.75,10,"(28, 28)",0.01709975946676697,0.1,exponential,4,montecarlo,local,0.8048469387755102,0.05355016584839557,0.6093537414965984,-11.979591836734699
0.75,10,"(28, 28)",0.01709975946676697,0.1,classic,4,montecarlo,local,0.7994897959183673,0.07635353663889974,0.6093537414965984,-12.015306122449005
0.75,10,"(28, 28)",0.01709975946676697,0.1,logarithmic,4,montecarlo,local,0.8096938775510203,0.06692430779441003,0.6093537414965984,-12.025510204081655
0.75,10,"(28, 28)",0.02438449420228684,1e-07,exponential,4,montecarlo,local,0.798469387755102,0.07003933267540455,0.6093537414965984,-11.107142857142861
0.75,10,"(28, 28)",0.02438449420228684,1e-07,classic,4,montecarlo,local,0.7979591836734693,0.07251182959400754,0.6093537414965984,-14.08673469387756
0.75,10,"(28, 28)",0.02438449420228684,1e-07,logarithmic,4,montecarlo,local,0.7877551020408163,0.06749172747678722,0.6093537414965984,-11.882653061224488
0.75,10,"(28, 28)",0.02438449420228684,1.7782794100389227e-07,exponential,4,montecarlo,local,0.7811224489795918,0.07063885602137346,0.6093537414965984,-11.17346938775512
0.75,10,"(28, 28)",0.02438449420228684,1.7782794100389227e-07,classic,4,montecarlo,local,0.7836734693877551,0.07202556640348924,0.6093537414965984,-12.16326530612244
0.75,10,"(28, 28)",0.02438449420228684,1.7782794100389227e-07,logarithmic,4,montecarlo,local,0.7829081632653062,0.06919287233408436,0.6093537414965984,-11.168367346938794
0.75,10,"(28, 28)",0.02438449420228684,3.162277660168379e-07,exponential,4,montecarlo,local,0.7821428571428571,0.07736955137660148,0.6093537414965984,-11.107142857142861
0.75,10,"(28, 28)",0.02438449420228684,3.162277660168379e-07,classic,4,montecarlo,local,0.775765306122449,0.08464968419159011,0.6093537414965984,-14.117346938775484
0.75,10,"(28, 28)",0.02438449420228684,3.162277660168379e-07,logarithmic,4,montecarlo,local,0.7849489795918367,0.08376558207596232,0.6093537414965984,-11.821428571428584
0.75,10,"(28, 28)",0.02438449420228684,5.62341325190349e-07,exponential,4,montecarlo,local,0.7897959183673469,0.06473965096701,0.6093537414965984,-12.01020408163265
0.75,10,"(28, 28)",0.02438449420228684,5.62341325190349e-07,classic,4,montecarlo,local,0.7783163265306123,0.07196816956292137,0.6093537414965984,-11.178571428571416
0.75,10,"(28, 28)",0.02438449420228684,5.62341325190349e-07,logarithmic,4,montecarlo,local,0.7864795918367347,0.07011408936058292,0.6093537414965984,-12.224489795918345
0.75,10,"(28, 28)",0.02438449420228684,1e-06,exponential,4,montecarlo,local,0.8030612244897959,0.06342557054335829,0.6093537414965984,-11.98979591836735
0.75,10,"(28, 28)",0.02438449420228684,1e-06,classic,4,montecarlo,local,0.7946428571428571,0.06431658232018736,0.6093537414965984,-11.081632653061234
0.75,10,"(28, 28)",0.02438449420228684,1e-06,logarithmic,4,montecarlo,local,0.7836734693877551,0.06940275948217121,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.02438449420228684,1.778279410038923e-06,exponential,4,montecarlo,local,0.8025510204081632,0.06506052351554374,0.6093537414965984,-11.964285714285694
0.75,10,"(28, 28)",0.02438449420228684,1.778279410038923e-06,classic,4,montecarlo,local,0.7811224489795918,0.07632455252265984,0.6093537414965984,-11.841836734693885
0.75,10,"(28, 28)",0.02438449420228684,1.778279410038923e-06,logarithmic,4,montecarlo,local,0.8048469387755102,0.07050468465358022,0.6093537414965984,-11.974489795918373
0.75,10,"(28, 28)",0.02438449420228684,3.162277660168379e-06,exponential,4,montecarlo,local,0.7864795918367348,0.07940232868174144,0.6093537414965984,-11.984693877551024
0.75,10,"(28, 28)",0.02438449420228684,3.162277660168379e-06,classic,4,montecarlo,local,0.8020408163265305,0.06032718303477535,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.02438449420228684,3.162277660168379e-06,logarithmic,4,montecarlo,local,0.7829081632653061,0.07558471571893599,0.6093537414965984,-12.153061224489818
0.75,10,"(28, 28)",0.02438449420228684,5.623413251903491e-06,exponential,4,montecarlo,local,0.8040816326530613,0.06634418917208416,0.6093537414965984,-11.127551020408163
0.75,10,"(28, 28)",0.02438449420228684,5.623413251903491e-06,classic,4,montecarlo,local,0.7910714285714285,0.06791130644836345,0.6093537414965984,-11.928571428571416
0.75,10,"(28, 28)",0.02438449420228684,5.623413251903491e-06,logarithmic,4,montecarlo,local,0.7923469387755102,0.06094963816411486,0.6093537414965984,-11.887755102040813
0.75,10,"(28, 28)",0.02438449420228684,1e-05,exponential,4,montecarlo,local,0.7857142857142858,0.07166506040578931,0.6093537414965984,-11.908163265306115
0.75,10,"(28, 28)",0.02438449420228684,1e-05,classic,4,montecarlo,local,0.7887755102040817,0.07730728346433301,0.6093537414965984,-11.908163265306115
0.75,10,"(28, 28)",0.02438449420228684,1e-05,logarithmic,4,montecarlo,local,0.7875,0.06516896071162435,0.6093537414965984,-12.09693877551021
0.75,10,"(28, 28)",0.02438449420228684,1.778279410038923e-05,exponential,4,montecarlo,local,0.7880102040816326,0.0683982758245905,0.6093537414965984,-11.908163265306143
0.75,10,"(28, 28)",0.02438449420228684,1.778279410038923e-05,classic,4,montecarlo,local,0.7974489795918367,0.06928451202707925,0.6093537414965984,-11.229591836734699
0.75,10,"(28, 28)",0.02438449420228684,1.778279410038923e-05,logarithmic,4,montecarlo,local,0.7826530612244896,0.06906437248578662,0.6093537414965984,-12.16326530612244
0.75,10,"(28, 28)",0.02438449420228684,3.1622776601683795e-05,exponential,4,montecarlo,local,0.7913265306122449,0.06941213557271295,0.6093537414965984,-11.132653061224488
0.75,10,"(28, 28)",0.02438449420228684,3.1622776601683795e-05,classic,4,montecarlo,local,0.7910714285714285,0.06100566762781583,0.6093537414965984,-12.15306122448979
0.75,10,"(28, 28)",0.02438449420228684,3.1622776601683795e-05,logarithmic,4,montecarlo,local,0.7908163265306123,0.06700011189358271,0.6093537414965984,-12.02040816326533
0.75,10,"(28, 28)",0.02438449420228684,5.623413251903491e-05,exponential,4,montecarlo,local,0.7869897959183673,0.07283822211872057,0.6093537414965984,-12.061224489795933
0.75,10,"(28, 28)",0.02438449420228684,5.623413251903491e-05,classic,4,montecarlo,local,0.7831632653061225,0.0674550770654629,0.6093537414965984,-11.25
0.75,10,"(28, 28)",0.02438449420228684,5.623413251903491e-05,logarithmic,4,montecarlo,local,0.7882653061224489,0.07093488282220241,0.6093537414965984,-11.290816326530603
0.75,10,"(28, 28)",0.02438449420228684,0.0001,exponential,4,montecarlo,local,0.7739795918367347,0.08282924030032932,0.6093537414965984,-12.02040816326533
0.75,10,"(28, 28)",0.02438449420228684,0.0001,classic,4,montecarlo,local,0.8033163265306122,0.06856932166952708,0.6093537414965984,-14.122448979591837
0.75,10,"(28, 28)",0.02438449420228684,0.0001,logarithmic,4,montecarlo,local,0.7658163265306122,0.09509388377035059,0.6093537414965984,-12.08673469387756
0.75,10,"(28, 28)",0.02438449420228684,0.00017782794100389227,exponential,4,montecarlo,local,0.7882653061224489,0.05684827494317655,0.6093537414965984,-12.051020408163282
0.75,10,"(28, 28)",0.02438449420228684,0.00017782794100389227,classic,4,montecarlo,local,0.7795918367346939,0.0810582469601329,0.6093537414965984,-11.09693877551021
0.75,10,"(28, 28)",0.02438449420228684,0.00017782794100389227,logarithmic,4,montecarlo,local,0.7767857142857143,0.07212894606518803,0.6093537414965984,-11.877551020408163
0.75,10,"(28, 28)",0.02438449420228684,0.00031622776601683794,exponential,4,montecarlo,local,0.797704081632653,0.07245122517359193,0.6093537414965984,-11.117346938775512
0.75,10,"(28, 28)",0.02438449420228684,0.00031622776601683794,classic,4,montecarlo,local,0.784438775510204,0.07560021179968085,0.6093537414965984,-11.132653061224488
0.75,10,"(28, 28)",0.02438449420228684,0.00031622776601683794,logarithmic,4,montecarlo,local,0.7770408163265305,0.08006466045782873,0.6093537414965984,-14.127551020408163
0.75,10,"(28, 28)",0.02438449420228684,0.0005623413251903491,exponential,4,montecarlo,local,0.7849489795918367,0.0680128067233224,0.6093537414965984,-11.16326530612244
0.75,10,"(28, 28)",0.02438449420228684,0.0005623413251903491,classic,4,montecarlo,local,0.7739795918367347,0.0779477633477197,0.6093537414965984,-11.974489795918373
0.75,10,"(28, 28)",0.02438449420228684,0.0005623413251903491,logarithmic,4,montecarlo,local,0.7772959183673469,0.0828830417199322,0.6093537414965984,-12.040816326530631
0.75,10,"(28, 28)",0.02438449420228684,0.001,exponential,4,montecarlo,local,0.7994897959183673,0.07537563850785262,0.6093537414965984,-12.08673469387756
0.75,10,"(28, 28)",0.02438449420228684,0.001,classic,4,montecarlo,local,0.7719387755102041,0.06021921290307237,0.6093537414965984,-12.15306122448979
0.75,10,"(28, 28)",0.02438449420228684,0.001,logarithmic,4,montecarlo,local,0.7882653061224489,0.08281195359654082,0.6093537414965984,-10.887755102040813
0.75,10,"(28, 28)",0.02438449420228684,0.0017782794100389228,exponential,4,montecarlo,local,0.789795918367347,0.07526331674293273,0.6093537414965984,-14.035714285714278
0.75,10,"(28, 28)",0.02438449420228684,0.0017782794100389228,classic,4,montecarlo,local,0.7987244897959184,0.07331199481615111,0.6093537414965984,-11.897959183673464
0.75,10,"(28, 28)",0.02438449420228684,0.0017782794100389228,logarithmic,4,montecarlo,local,0.7775510204081634,0.08026436172693271,0.6093537414965984,-14.045918367346928
0.75,10,"(28, 28)",0.02438449420228684,0.0031622776601683794,exponential,4,montecarlo,local,0.7971938775510203,0.06696367832571963,0.6093537414965984,-11.18367346938777
0.75,10,"(28, 28)",0.02438449420228684,0.0031622776601683794,classic,4,montecarlo,local,0.7987244897959185,0.06734355665595422,0.6093537414965984,-12.204081632653072
0.75,10,"(28, 28)",0.02438449420228684,0.0031622776601683794,logarithmic,4,montecarlo,local,0.7852040816326531,0.07745865874824488,0.6093537414965984,-11.785714285714306
0.75,10,"(28, 28)",0.02438449420228684,0.005623413251903491,exponential,4,montecarlo,local,0.8084183673469388,0.06911759004511307,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.02438449420228684,0.005623413251903491,classic,4,montecarlo,local,0.8117346938775512,0.06253695284099822,0.6093537414965984,-12.025510204081655
0.75,10,"(28, 28)",0.02438449420228684,0.005623413251903491,logarithmic,4,montecarlo,local,0.7760204081632653,0.06662804309458525,0.6093537414965984,-11.127551020408163
0.75,10,"(28, 28)",0.02438449420228684,0.01,exponential,4,montecarlo,local,0.7908163265306123,0.07046544549455681,0.6093537414965984,-12.066326530612258
0.75,10,"(28, 28)",0.02438449420228684,0.01,classic,4,montecarlo,local,0.7811224489795918,0.08020758677494226,0.6093537414965984,-11.637755102040813
0.75,10,"(28, 28)",0.02438449420228684,0.01,logarithmic,4,montecarlo,local,0.7880102040816327,0.05638216806285971,0.6093537414965984,-11.275510204081627
0.75,10,"(28, 28)",0.02438449420228684,0.01778279410038923,exponential,4,montecarlo,local,0.8073979591836735,0.06743819188793941,0.6093537414965984,-11.224489795918373
0.75,10,"(28, 28)",0.02438449420228684,0.01778279410038923,classic,4,montecarlo,local,0.7913265306122448,0.07167232461546848,0.6093537414965984,-12.08673469387756
0.75,10,"(28, 28)",0.02438449420228684,0.01778279410038923,logarithmic,4,montecarlo,local,0.7887755102040815,0.07071251875166742,0.6093537414965984,-11.280612244897952
0.75,10,"(28, 28)",0.02438449420228684,0.03162277660168379,exponential,4,montecarlo,local,0.814795918367347,0.06142823242160167,0.6093537414965984,-11.198979591836718
0.75,10,"(28, 28)",0.02438449420228684,0.03162277660168379,classic,4,montecarlo,local,0.814795918367347,0.07481234332561185,0.6093537414965984,-11.183673469387742
0.75,10,"(28, 28)",0.02438449420228684,0.03162277660168379,logarithmic,4,montecarlo,local,0.7913265306122449,0.0735101219276813,0.6093537414965984,-11.158163265306115
0.75,10,"(28, 28)",0.02438449420228684,0.05623413251903491,exponential,4,montecarlo,local,0.8107142857142857,0.05879313440412258,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.02438449420228684,0.05623413251903491,classic,4,montecarlo,local,0.8142857142857144,0.06085988373082971,0.6093537414965984,-11.183673469387742
